,City,longitude,latitude
2323,HAMBURG,53.567,10.033
2324,HAMBÜHREN,52.633,9.983
2325,HAMDORF,54.233,9.517
2326,HAMELN,52.100,9.350
2327,HAMERSLEBEN,52.064,11.086
2328,HAMM,49.733,8.433
2329,HAMM,51.683,7.817
2330,HAMM (SIEG),50.767,7.683
2331,HAMMAH,53.617,9.367
2332,HAMMELBURG,50.117,9.883
2333,HAMMERBRÜCKE,50.433,12.420
2334,HAMMERSBACH,50.217,8.983
2335,HAMMINKELN,51.733,6.600
2336,HANAU,50.117,8.917
2337,HANDELOH,53.250,9.833
2338,HANDEWITT,54.767,9.317
2339,HANDRUP,52.567,7.583
2340,HANERAU-HADEMARSCHEN,54.133,9.417
2341,HANGELSBERG,52.394,13.924
2342,HANHOFEN,49.317,8.350
2343,HANKENSBÜTTEL,52.733,10.600
2344,HANNOVER,52.383,9.733
2345,HANSTEDT,53.267,10.017
2346,HAPPURG,49.500,11.483
2347,HARBURG (SCHWABEN),48.783,10.683
2348,HARDEGSEN,51.650,9.833
2349,HARDHEIM,49.617,9.483
2350,HARDT,48.183,8.417
2351,HARDTHAUSEN AM KOCHER,49.267,9.400
2352,HAREN (EMS),52.800,7.250
2353,HARGESHEIM,49.867,7.833
2354,HARPSTEDT,52.917,8.583
2355,HARRISLEE,54.800,9.383
2356,HARSEFELD,53.450,9.500
2357,HARSEWINKEL,51.967,8.233
2358,HARSUM,52.217,9.967
2359,HARTENHOLM,53.900,10.067
2360,HARTENSTEIN,49.600,11.517
2361,HARTENSTEIN,50.667,12.678
2362,HARTHA,51.101,12.974
2363,HARTHAUSEN,49.300,8.350
2364,HARTHEIM,47.933,7.633
2365,HARTMANNSDORF,50.888,12.804
2366,HARXHEIM,49.900,8.267
2367,HARZGERODE,51.638,11.142
2368,HASBERGEN,52.250,7.950
2369,HASEL,47.650,7.900
2370,HASELBACH,49.000,12.700
2371,HASELBACH,51.069,12.435
2372,HASELDORF,53.633,9.600
2373,HASELÜNNE,52.667,7.483
2374,HASLACH IM KINZIGTAL,48.283,8.083
2375,HASLOCH,49.800,9.483
2376,HASLOH,53.700,9.917
2377,HASSBERGEN,52.733,9.233
2378,HASSEL,52.800,9.200
2379,HASSELFELDE,51.688,10.854
2380,HASSELROTH,50.167,9.100
2381,HASSERODE,51.819,10.743
2382,HASSFURT,50.033,10.500
2383,HASSLOCH,49.367,8.250
2384,HASSMERSHEIM,49.300,9.150
2385,HASTE,52.383,9.400
2386,HATTEN,53.017,8.350
2387,HATTENHOFEN,48.217,11.117
2388,HATTENHOFEN,48.667,9.567
2389,HATTERSHEIM AM MAIN,50.067,8.483
2390,HATTERT,50.667,7.767
2391,HATTINGEN,51.400,7.183
2392,HATTORF AM HARZ,51.650,10.233
2393,HATTSTEDT,54.517,9.033
2394,HATZENBÜHL,49.117,8.250
2395,HATZFELD (EDER),51.000,8.550
2396,HAUENSTEIN,49.183,7.850
2397,HAUNDORF,49.167,10.767
2398,HAUNECK,50.833,9.717
2399,HAUNETAL,50.767,9.700
2400,HAUNSHEIM,48.600,10.367
2401,HAUPTSTUHL,49.400,7.483
2402,HAUSACH,48.283,8.167
2403,HAUSDORF,51.122,12.842
2404,HAUSEN,48.867,12.000
2405,HAUSEN,49.700,11.033
2406,HAUSEN,49.867,9.217
2407,HAUSEN (WIED),50.550,7.400
2408,HAUSEN BEI WÜRZBURG,49.933,10.033
2409,HAUSEN IM WIESENTAL,47.683,7.850
2410,HAUSHAM,47.750,11.833
2411,HAUZENBERG,48.650,13.617
2412,HAVELBERG,52.828,12.082
2413,HAVERLAH,52.050,10.333
2414,HAVIXBECK,51.983,7.417
2415,HAYINGEN,48.283,9.483
2416,HEBERTSFELDEN,48.400,12.817
2417,HEBERTSHAUSEN,48.300,11.467
2418,HECHINGEN,48.350,8.967
2419,HECHTHAUSEN,53.650,9.250
2420,HECKLINGEN,51.846,11.536
2421,HEDDESHEIM,49.500,8.600
2422,HEDERSLEBEN,51.858,11.250
2423,HEEDE,53.000,7.300
2424,HEEK,52.117,7.100
2425,HEEMSEN,52.700,9.267
2426,HEESLINGEN,53.317,9.333
2427,HEESSEN,52.233,9.100
2428,HEHLEN,51.983,9.467
2429,HEIDE,54.200,9.100
2430,HEIDECK,49.133,11.133
2431,HEIDELBERG,49.400,8.683
2432,HEIDEN,51.833,6.933
2433,HEIDENAU,50.975,13.870
2434,HEIDENAU,53.317,9.650
2435,HEIDENHEIM,49.017,10.750
2436,HEIDENHEIM AN DER BRENZ,48.683,10.150
2437,HEIDENROD,50.167,7.933
2438,HEIDERSDORF,50.679,13.399
2439,HEIDESHEIM AM RHEIN,50.000,8.117
2440,HEIDGRABEN,53.700,9.683
2441,HEIGENBRÜCKEN,50.017,9.367
2442,HEIKENDORF,54.367,10.200
2443,HEILBRONN,49.150,9.217
2444,HEILIGENBERG,47.817,9.317
2445,HEILIGENHAFEN,54.367,10.983
2446,HEILIGENHAUS,51.333,6.967
2447,HEILIGENROTH,50.450,7.867
2448,HEILIGENSTADT,51.375,10.136
2449,HEILIGENSTADT IN OBERFRANKEN,49.867,11.167
2450,HEILIGENSTEDTEN,53.933,9.467
2451,HEILIGKREUZSTEINACH,49.483,8.800
2452,HEILSBRONN,49.333,10.800
2453,HEIMBACH,49.617,7.250
2454,HEIMBACH,50.633,6.483
2455,HEIMBUCHENTHAL,49.900,9.300
2456,HEIMENKIRCH,47.633,9.900
2457,HEIMERTINGEN,48.050,10.150
2458,HEIMSHEIM,48.800,8.867
2459,HEINADE,51.833,9.633
2460,HEINERSREUTH,49.967,11.533
2461,HEININGEN,48.650,9.650
2462,HEINSBERG,51.067,6.100
2463,HEINSEN,51.883,9.433
2464,HEIST,53.650,9.650
2465,HEITERSHEIM,47.867,7.667
2466,HELBRA,51.555,11.493
2467,HELDENSTEIN,48.250,12.383
2468,HELDRUNGEN,51.300,11.216
2469,HELGOLAND,54.183,7.883
2470,HELLENHAHN-SCHELLENBERG,50.617,8.033
2471,HELLENTHAL,50.500,6.433
2472,HELMBRECHTS,50.233,11.717
2473,HELMSTADT,49.767,9.717
2474,HELMSTADT-BARGEN,49.333,8.983
2475,HELMSTEDT,52.233,11.017
2476,HELPSEN,52.317,9.133
2477,HELSA,51.267,9.683
2478,HELTERSBERG,49.317,7.717
2479,HEMAU,49.050,11.783
2480,HEMDINGEN,53.767,9.833
2481,HEMER,51.383,7.767
2482,HEMHOFEN,49.683,10.933
2483,HEMMINGEN,48.867,9.033
2484,HEMMINGEN,52.317,9.750
2485,HEMMINGSTEDT,54.150,9.067
2486,HEMMOOR,53.700,9.133
2487,HEMSBACH,49.600,8.667
2488,HEMSBÜNDE,53.100,9.467
2489,HEMSLINGEN,53.083,9.600
2490,HENFENFELD,49.500,11.400
2491,HENGERSBERG,48.767,13.050
2492,HENNEF (SIEG),50.783,7.283
2493,HENNICKENDORF,52.509,13.848
2494,HENNIGSDORF,52.649,13.212
2495,HENNSTEDT,54.283,9.167
2496,HENNWEILER,49.817,7.433
2497,HENSTEDT-ULZBURG,53.783,10.017
2498,HEPBERG,48.817,11.467
2499,HEPPENHEIM (BERGSTRASSE),49.650,8.633
2500,HERBERTINGEN,48.067,9.433
2501,HERBOLZHEIM,48.217,7.783
2502,HERBORN,50.683,8.300
2503,HERBRECHTINGEN,48.617,10.183
2504,HERBSLEBEN,51.119,10.840
2505,HERBSTEIN,50.567,9.350
2506,HERDECKE,51.400,7.433
2507,HERDORF,50.783,7.950
2508,HERDWANGEN-SCHÖNACH,47.867,9.167
2509,HERFORD,52.117,8.683
2510,HERGATZ,47.650,9.833
2511,HERGENSWEILER,47.617,9.783
2512,HERGISDORF,51.537,11.485
2513,HERINGEN,51.452,10.877
2514,HERINGEN (WERRA),50.883,10.000
2515,HERLESHAUSEN,51.000,10.167
2516,HERMANNSBURG,52.833,10.083
2517,HERMANNSDORF,50.592,12.935
2518,HERMARINGEN,48.600,10.267
2519,HERMERSBERG,49.317,7.633
2520,HERMESKEIL,49.650,6.950
2521,HERMSDORF,50.761,13.598
2522,HERMSDORF,50.894,11.855
2523,HERMSDORF,51.165,13.824
2524,HERNE,51.550,7.217
2525,HEROLDSBACH,49.700,11.000
2526,HEROLDSBERG,49.533,11.167
2527,HEROLDSTATT,48.450,9.650
2528,HERRENBERG,48.600,8.867
2529,HERRIEDEN,49.233,10.500
2530,HERRISCHRIED,47.667,8.000
2531,HERRSCHING AM AMMERSEE,48.000,11.183
2532,HERSBRUCK,49.517,11.433
2533,HERSCHBACH,50.567,7.733
2534,HERSCHEID,51.183,7.750
2535,HERSCHWEILER-PETTERSHEIM,49.483,7.350
2536,HERTEN,51.600,7.133
2537,HERWIGSDORF,51.080,14.746
2538,HERXHEIM BEI LANDAU (PFALZ),49.150,8.217
2539,HERZBERG,51.693,13.235
2540,HERZBERG AM HARZ,51.650,10.333
2541,HERZEBROCK,51.883,8.250
2542,HERZFELDE,52.484,13.848
2543,HERZHORN,53.783,9.483
2544,HERZLAKE,52.683,7.600
2545,HERZOGENAURACH,49.567,10.883
2546,HERZOGENRATH,50.867,6.100
2547,HESEL,53.300,7.600
2548,HESPE,52.333,9.117
2549,HESSDORF,49.633,10.917
2550,HESSEN,52.021,10.772
2551,HESSHEIM,49.550,8.317
2552,HESSIGHEIM,49.000,9.183
2553,HESSISCH LICHTENAU,51.200,9.717
2554,HESSISCH-OLDENDORF,52.167,9.250
2555,HETLINGEN,53.617,9.633
2556,HETTENLEIDELHEIM,49.533,8.083
2557,HETTENSHAUSEN,48.500,11.500
2558,HETTINGEN,48.217,9.233
2559,HETTSTADT,49.800,9.817
2560,HETTSTEDT,51.647,11.514
2561,HETZDORF,50.968,13.446
2562,HETZERATH,49.883,6.817
2563,HETZLES,49.633,11.133
2564,HEUBACH,48.800,9.933
2565,HEUCHELHEIM,50.583,8.633
2566,HEUCHELHEIM BEI FRANKENTHAL,49.567,8.300
2567,HEUCHLINGEN,48.850,9.950
2568,HEUDEBER,51.906,10.843
2569,HEUSENSTAMM,50.050,8.800
2570,HEUSTREU,50.350,10.267
2571,HEUSWEILER,49.333,6.933
2572,HEYERODE,51.167,10.319
2573,HEYNITZ,51.094,13.379
2574,HIDDENHAUSEN,52.167,8.617
2575,HILBERSDORF,50.911,13.395
2576,HILCHENBACH,51.000,8.117
2577,HILDBURGHAUSEN,50.429,10.736
2578,HILDEN,51.167,6.933
2579,HILDERS,50.567,10.000
2580,HILDESHEIM,52.150,9.950
2581,HILDRIZHAUSEN,48.633,8.967
2582,HILGERMISSEN,52.850,9.150
2583,HILGERT,50.450,7.683
2584,HILLE,52.333,8.750
2585,HILLERSE,52.417,10.400
2586,HILLESHEIM,50.300,6.667
2587,HILLSCHEID,50.400,7.700
2588,HILPOLTSTEIN,49.183,11.200
2589,HILTENFINGEN,48.167,10.717
2590,HILTER AM TEUTOBURGER WALD,52.133,8.150
2591,HILTPOLTSTEIN,49.667,11.317
2592,HILZINGEN,47.767,8.783
2593,HIMBERGEN,53.100,10.733
2594,HIMMELKRON,50.067,11.600
2595,HIMMELPFORTEN,53.617,9.300
2596,HIMMELSTADT,49.917,9.800
2597,HINDELANG,47.500,10.367
2598,HINTE,53.417,7.200
2599,HINTERSCHMIDING,48.817,13.600
2600,HINTERWEIDENTHAL,49.200,7.750
2601,HINTERZARTEN,47.900,8.100
2602,HIPSTEDT,53.483,8.967
2603,HIRRLINGEN,48.417,8.883
2604,HIRSCHAID,49.817,10.983
2605,HIRSCHAU,49.550,11.950
2606,HIRSCHBACH,49.550,11.533
2607,HIRSCHBERG,50.401,11.819
2608,HIRSCHBERG AN DER BERGSTRASSE,49.500,8.650
2609,HIRSCHFELD,51.034,13.346
2610,HIRSCHFELD,51.388,13.614
2611,HIRSCHFELDE,50.945,14.908
2612,HIRSCHHORN (NECKAR),49.450,8.900
2613,HIRZENHAIN,50.400,9.133
2614,HITZACKER,53.150,11.050
2615,HITZHOFEN,48.850,11.317
2616,HOCHDONN,54.017,9.283
2617,HOCHDORF,48.033,9.783
2618,HOCHDORF,48.700,9.467
2619,HOCHDORF-ASSENHEIM,49.417,8.283
2620,HOCHHEIM AM MAIN,50.017,8.350
2621,HOCHKIRCH,51.154,14.581
2622,HOCHSPEYER,49.450,7.900
2623,HOCHSTADT (PFALZ),49.233,8.217
2624,HOCHSTADT AM MAIN,50.150,11.183
2625,HOCHSTETTEN-DHAUN,49.800,7.500
2626,HOCKENHEIM,49.317,8.550
2627,HODENHAGEN,52.767,9.583
2628,HOF,50.317,11.917
2629,HOF,50.667,8.017
2630,HOF,51.243,13.191
2631,HOFBIEBER,50.583,9.833
2632,HOFGEISMAR,51.500,9.383
2633,HOFHEIM AM TAUNUS,50.083,8.450
2634,HOFHEIM IN UNTERFRANKEN,50.133,10.533
2635,HOFKIRCHEN,48.683,13.117
2636,HOFSTETTEN,48.017,10.967
2637,HOFSTETTEN,48.267,8.067
2638,HOHBERG,48.417,7.917
2639,HOHENAHR,50.683,8.533
2640,HOHENASPE,53.983,9.533
2641,HOHENAU,48.850,13.500
2642,HOHENBERG AN DER EGER,50.100,12.217
2643,HOHENBOCKA,51.436,14.011
2644,HOHENBRUNN,48.050,11.700
2645,HOHENBURG,49.300,11.800
2646,HOHENDODELEBEN,52.103,11.504
2647,HOHENFELS,47.883,9.117
2648,HOHENFELS,49.200,11.850
2649,HOHENFICHTE,50.823,13.130
2650,HOHENFURCH,47.850,10.900
2651,HOHENHAMELN,52.267,10.067
2652,HOHENKAMMER,48.417,11.517
2653,HOHENLEIPISCH,51.500,13.559
2654,HOHENLEUBEN,50.716,12.054
2655,HOHENLINDEN,48.150,12.000
2656,HOHENLOCKSTEDT,53.967,9.633
2657,HOHENMÖLSEN,51.161,12.101
2658,HOHENPEISSENBERG,47.800,11.017
2659,HOHENPOLDING,48.383,12.133
2660,HOHENRODA,50.800,9.917
2661,HOHENROTH,50.317,10.167
2662,HOHENSTEIN,48.333,9.300
2663,HOHENSTEIN,50.200,8.050
2664,HOHENSTEIN-ERNSTTHAL,50.800,12.707
2665,HOHENTENGEN,48.033,9.383
2666,HOHENTENGEN AM HOCHRHEIN,47.567,8.433
2667,HOHENTHANN,48.667,12.100
2668,HOHENTHURM,51.525,12.098
2669,HOHENWART,48.600,11.383
2670,HOHENWARTH,49.200,12.933
2671,HOHENWESTEDT,54.100,9.650
2672,HOHN,54.300,9.500
2673,HOHNDORF,50.748,12.681
2674,HOHNE,52.583,10.367
2675,HOHNHORST,52.367,9.367
2676,HOHNSTORF (ELBE),53.367,10.550
2677,HOHWACHT,54.317,10.667
2678,HOISDORF,53.667,10.317
2679,HOLDORF,52.583,8.117
2680,HOLLE,52.083,10.167
2681,HOLLEBEN,51.438,11.899
2682,HOLLENBACH,48.483,11.067
2683,HOLLENSTEDT,53.367,9.717
2684,HOLLERN,53.600,9.550
2685,HOLLFELD,49.933,11.300
2686,HOLLSTADT,50.350,10.283
2687,HOLM,53.617,9.667
2688,HOLTGAST,53.633,7.567
2689,HOLTLAND,53.283,7.583
2690,HOLTSEE,54.400,9.850
2691,HOLZAPPEL,50.350,7.900
2692,HOLZDORF,51.780,13.133
2693,HOLZGERLINGEN,48.633,9.017
2694,HOLZHAUSEN,51.305,12.464
2695,HOLZHEIM,48.383,10.100
2696,HOLZHEIM,48.517,10.533
2697,HOLZKIRCHEN,47.883,11.700
2698,HOLZMADEN,48.633,9.517
2699,HOLZMINDEN,51.833,9.450
2700,HOLZWEISSIG,51.599,12.308
2701,HOLZWICKEDE,51.500,7.633
2702,HOMBERG (EFZE),51.033,9.400
2703,HOMBERG (OHM),50.733,9.000
2704,HOMBURG,49.317,7.333
2705,HOOGSTEDE,52.583,6.950
2706,HOPPEGARTEN,52.509,13.652
2707,HOPPSTÄDTEN-WEIERSBACH,49.617,7.200
2708,HOPSTEN,52.383,7.600
2709,HORB AM NECKAR,48.450,8.700
2710,HORGENZELL,47.800,9.500
2711,HORHAUSEN (WESTERWALD),50.583,7.533
2712,HORKA,51.298,14.901
2713,HORMERSDORF,50.677,12.884
2714,HORN-BAD MEINBERG,51.883,8.950
2715,HORNBACH,49.183,7.367
2716,HORNBERG,48.217,8.233
2717,HORNBURG,52.033,10.600
2718,HORNEBURG,53.517,9.583
2719,HORNHAUSEN,52.048,11.164
2720,HORST (HOLSTEIN),53.817,9.617
2721,HORSTMAR,52.083,7.317
2722,HOSENA,51.459,14.029
2723,HOSENFELD,50.550,9.483
2724,HOYERSWERDA,51.440,14.239
2725,HOYM,51.787,11.313
2726,HUDE (OLDENBURG),53.117,8.467
2727,HUGLFING,47.767,11.167
2728,HUISHEIM,48.817,10.700
2729,HUMMELTAL,49.900,11.517
2730,HUNDERDORF,48.950,12.733
2731,HUNDING,48.850,13.183
2732,HUNDSANGEN,50.450,7.983
2733,HUNGEN,50.483,8.900
2734,HURLACH,48.117,10.817
2735,HUSBY,54.767,9.583
2736,HUSUM,52.567,9.250
2737,HUSUM,54.483,9.067
2738,HUTTHURM,48.667,13.467
2739,HÄSLICH,51.250,14.015
2740,HÄUSERN,47.750,8.167
2741,HÖCHBERG,49.783,9.883
2742,HÖCHENSCHWAND,47.733,8.167
2743,HÖCHHEIM,50.367,10.450
2744,HÖCHST IM ODENWALD,49.800,9.000
2745,HÖCHSTADT AN DER AISCH,49.700,10.817
2746,HÖCHSTÄDT AN DER DONAU,48.617,10.567
2747,HÖCHSTÄDT BEI THIERSHEIM,50.100,12.083
2748,HÖCKENDORF,50.924,13.591
2749,HÖFEN AN DER ENZ,48.800,8.583
2750,HÖHEINÖD,49.283,7.600
2751,HÖHENKIRCHEN,48.017,11.717
2752,HÖHN,50.617,7.983
2753,HÖHNSTEDT,51.506,11.739
2754,HÖHR-GRENZHAUSEN,50.433,7.667
2755,HÖNOW,52.550,13.633
2756,HÖPFINGEN,49.600,9.433
2757,HÖRDEN,51.667,10.283
2758,HÖRDT,49.167,8.333
2759,HÖRGERTSHAUSEN,48.550,11.867
2760,HÖRNITZ,50.899,14.768
2761,HÖRNUM (SYLT),54.750,8.283
2762,HÖRSTEL,52.300,7.583
2763,HÖSBACH,50.000,9.200
2764,HÖTENSLEBEN,52.122,11.022
2765,HÖVELHOF,51.817,8.667
2766,HÖXTER,51.783,9.383
2767,HÜCKELHOVEN,51.067,6.217
2768,HÜCKESWAGEN,51.150,7.333
2769,HÜFFELSHEIM,49.817,7.800
2770,HÜFFENHARDT,49.300,9.083
2771,HÜFINGEN,47.933,8.483
2772,HÜGELSHEIM,48.800,8.117
2773,HÜLBEN,48.517,9.417
2774,HÜLLHORST,52.267,8.667
2775,HÜLSEDE,52.250,9.367
2776,HÜNFELD,50.667,9.767
2777,HÜNFELDEN,50.317,8.167
2778,HÜNSTETTEN,50.233,8.183
2779,HÜNXE,51.633,6.767
2780,HÜRTGENWALD,50.717,6.383
2781,HÜRTH,50.867,6.867
2782,HÜRUP,54.750,9.533
2783,HÜTSCHENHAUSEN,49.417,7.483
2784,HÜTTENBERG,50.517,8.617
2785,HÜTTENRODE,51.771,10.907
2786,HÜTTISHEIM,48.283,9.950
2787,HÜTTLINGEN,48.900,10.100
2788,IBBENBÜREN,52.283,7.717
2789,ICHENHAUSEN,48.367,10.300
2790,ICHTERSHAUSEN,50.878,10.978
2791,ICKING,47.950,11.433
2792,IDAR-OBERSTEIN,49.717,7.317
2793,IDSTEIN,50.217,8.267
2794,IFFELDORF,47.767,11.317
2795,IFFEZHEIM,48.817,8.133
2796,IGEL,49.717,6.550
2797,IGENSDORF,49.617,11.233
2798,IGERSHEIM,49.500,9.817
2799,IGGENSBACH,48.733,13.150
2800,IGGINGEN,48.833,9.883
2801,IGLING,48.083,10.817
2802,IHLIENWORTH,53.733,8.917
2803,IHLOW,53.417,7.450
2804,IHRINGEN,48.050,7.650
2805,IHRLERSTEIN,48.933,11.867
2806,ILBERSTEDT,51.803,11.663
2807,ILBESHEIM BEI LANDAU/PFALZ,49.183,8.050
2808,ILFELD,51.580,10.784
2809,ILLERKIRCHBERG,48.333,10.000
2810,ILLERRIEDEN,48.267,10.050
2811,ILLERTISSEN,48.217,10.100
2812,ILLINGEN,48.950,8.917
2813,ILLINGEN,49.383,7.050
2814,ILLMENSEE,47.867,9.383
2815,ILLSCHWANG,49.450,11.683
2816,ILMENAU,50.686,10.922
2817,ILMMÜNSTER,48.483,11.500
2818,ILSEDE,52.267,10.217
2819,ILSENBURG,51.862,10.674
2820,ILSFELD,49.050,9.250
2821,ILSHOFEN,49.167,9.917
2822,ILVESHEIM,49.483,8.567
2823,IMMENDINGEN,47.933,8.733
2824,IMMENHAUSEN,51.433,9.483
2825,IMMENREUTH,49.917,11.867
2826,IMMENSTAAD AM BODENSEE,47.667,9.367
2827,IMMENSTADT IM ALLGÄU,47.567,10.217
2828,INCHENHOFEN,48.517,11.117
2829,INDEN,50.867,6.350
2830,INGELFINGEN,49.300,9.650
2831,INGELHEIM AM RHEIN,49.967,8.050
2832,INGERSHEIM,48.967,9.183
2833,INGOLDINGEN,48.033,9.733
2834,INGOLSTADT,48.767,11.433
2835,INNERNZELL,48.850,13.283
2836,INNING AM AMMERSEE,48.083,11.150
2837,INSHEIM,49.167,8.150
2838,INZELL,47.767,12.750
2839,INZIGKOFEN,48.067,9.183
2840,INZLINGEN,47.583,7.700
2841,IPHOFEN,49.700,10.267
2842,IPPESHEIM,49.600,10.233
2843,IPSHEIM,49.517,10.483
2844,IRCHENRIETH,49.617,12.233
2845,IRREL,49.850,6.450
2846,IRSCH,49.600,6.600
2847,IRSCHENBERG,47.833,11.917
2848,IRSEE,47.917,10.583
2849,ISEN,48.217,12.067
2850,ISENBÜTTEL,52.433,10.583
2851,ISERLOHN,51.383,7.700
2852,ISERNHAGEN,52.433,9.850
2853,ISMANING,48.233,11.667
2854,ISNY IM ALLGÄU,47.700,10.033
2855,ISPRINGEN,48.917,8.667
2856,ISSELBURG,51.833,6.467
2857,ISSIGAU,50.383,11.717
2858,ISSUM,51.533,6.433
2859,ITTERBECK,52.500,6.800
2860,ITTLINGEN,49.200,8.933
2861,ITZEHOE,53.933,9.517
2862,ITZGRUND,50.150,10.900
2863,ITZSTEDT,53.800,10.150
2864,JADE,53.350,8.233
2865,JAGSTHAUSEN,49.317,9.467
2866,JAGSTZELL,49.033,10.100
2867,JAHNA-LÖTHAIN,51.144,13.404
2868,JAHNSBACH,50.670,12.931
2869,JAHNSDORF,50.743,12.851
2870,JAMELN,53.050,11.083
2871,JANDELSBRUNN,48.733,13.700
2872,JARMEN,53.924,13.340
2873,JARPLUND-WEDING,54.733,9.417
2874,JATZNICK,53.571,13.950
2875,JEMBKE,52.500,10.767
2876,JEMGUM,53.267,7.383
2877,JENA,50.933,11.591
2878,JENGEN,48.000,10.733
2879,JENKWITZ,51.172,14.500
2880,JERICHOW,52.500,12.030
2881,JERSBEK,53.750,10.217
2882,JERXHEIM,52.083,10.900
2883,JESBERG,51.000,9.150
2884,JESSEN,51.791,12.958
2885,JESSNITZ,51.683,12.297
2886,JESTEBURG,53.300,9.950
2887,JESTETTEN,47.650,8.567
2888,JETTINGEN,48.583,8.767
2889,JETTINGEN-SCHEPPACH,48.400,10.433
2890,JETZENDORF,48.433,11.417
2891,JEVENSTEDT,54.233,9.667
2892,JEVER,53.567,7.900
2893,JOACHIMSTHAL,52.975,13.750
2894,JOCKGRIM,49.100,8.283
2895,JOHANNESBERG,50.033,9.133
2896,JOHANNGEORGENSTADT,50.438,12.714
2897,JOHANNISKIRCHEN,48.533,12.950
2898,JONSDORF,50.858,14.725
2899,JORK,53.533,9.683
2900,JOSSGRUND,50.200,9.467
2901,JUIST,53.683,7.000
2902,JULBACH,48.267,12.967
2903,JUNGINGEN,48.333,9.050
2904,JÄNKENDORF,51.250,14.816
2905,JÄNSCHWALDE,51.862,14.507
2906,JÖSSNITZ,50.550,12.138
2907,JÜBEK,54.567,9.400
2908,JÜCHEN,51.100,6.500
2909,JÜLICH,50.917,6.350
2910,JÜNKERATH,50.333,6.583
2911,JÜTERBORG,51.995,13.087
2912,KAARST,51.217,6.617
2913,KADENBACH,50.383,7.733
2914,KAHL AM MAIN,50.067,9.017
2915,KAHLA,50.805,11.583
2916,KAISERSBACH,48.933,9.633
2917,KAISERSESCH,50.233,7.150
2918,KAISERSLAUTERN,49.450,7.767
2919,KAISHEIM,48.767,10.800
2920,KALBACH,50.417,9.683
2921,KALBE,52.656,11.388
2922,KALCHREUTH,49.633,11.133
2923,KALEFELD,51.800,10.033
2924,KALKAR,51.733,6.300
2925,KALLETAL,52.117,9.000
2926,KALLMÜNZ,49.167,11.950
2927,KALTENENGERS,50.417,7.550
2928,KALTENKIRCHEN,53.833,9.967
2929,KALTENNORDHEIM,50.628,10.159
2930,KALTENTAL,47.917,10.767
2931,KAMEN,51.600,7.650
2932,KAMENZ,51.278,14.107
2933,KAMMELTAL,48.383,10.367
2934,KAMMERSTEIN,49.300,10.967
2935,KAMMLACH,48.050,10.417
2936,KAMP-BORNHOFEN,50.217,7.617
2937,KAMP-LINTFORT,51.500,6.550
2938,KAMPEN (SYLT),54.950,8.350
2939,KAMSDORF,50.644,11.466
2940,KANDEL,49.083,8.200
2941,KANDERN,47.717,7.667
2942,KAPPEL-GRAFENHAUSEN,48.300,7.750
2943,KAPPELN,54.667,9.933
2944,KAPPELRODECK,48.600,8.117
2945,KARBACH,49.867,9.633
2946,KARBEN,50.233,8.783
2947,KARLSBAD,48.917,8.500
2948,KARLSDORF-NEUTHARD,49.133,8.550
2949,KARLSFELD,48.217,11.467
2950,KARLSHULD,48.683,11.283
2951,KARLSKRON,48.683,11.417
2952,KARLSRUHE,49.017,8.400
2953,KARLSTADT,49.967,9.767
2954,KARLSTEIN AM MAIN,50.050,9.017
2955,KARSBACH,50.050,9.783
2956,KARSTÄDT,53.161,11.735
2957,KASBACH-OHLENBERG,50.583,7.283
2958,KASEL,49.767,6.733
2959,KASENDORF,50.033,11.350
2960,KASSEEDORF,54.167,10.717
2961,KASSEL,51.317,9.500
2962,KASTELLAUN,50.067,7.450
2963,KASTL,48.200,12.700
2964,KASTL,49.367,11.683
2965,KASTL,49.833,11.900
2966,KATLENBURG-LINDAU,51.683,10.100
2967,KATZENELNBOGEN,50.267,7.983
2968,KATZHÜTTE,50.553,11.052
2969,KATZWEILER,49.500,7.700
2970,KATZWINKEL (SIEG),50.817,7.817
2971,KAUB,50.083,7.767
2972,KAUFBEUREN,47.883,10.617
2973,KAUFERING,48.083,10.883
2974,KAUFUNGEN,51.283,9.633
2975,KAYNA,50.993,12.239
2976,KEFENROD,50.350,9.217
2977,KEHL,48.567,7.817
2978,KELBERG,50.283,6.917
2979,KELBRA,51.443,11.041
2980,KELHEIM,48.917,11.867
2981,KELKHEIM (TAUNUS),50.133,8.450
2982,KELL,49.633,6.833
2983,KELLHUSEN (OSTSEE),54.200,11.067
2984,KELLINGHUSEN,53.950,9.733
2985,KELLMÜNZ AN DER ILLER,48.117,10.133
2986,KELSTERBACH,50.067,8.533
2987,KELTERN,48.900,8.583
2988,KEMBERG,51.778,12.627
2989,KEMMERN,49.950,10.883
2990,KEMNATH,49.867,11.900
2991,KEMNITZ,51.069,14.805
2992,KEMPEN,51.367,6.417
2993,KEMPENICH,50.417,7.117
2994,KEMPTEN (ALLGÄU),47.733,10.317
2995,KEMTAU,50.739,12.960
2996,KENN,49.800,6.733
2997,KENZINGEN,48.200,7.767
2998,KERKEN,51.450,6.367
2999,KERNEN IM REMSTAL,48.783,9.350
3000,KERPEN,50.867,6.700
3001,KERZENHEIM,49.583,8.067
3002,KETSCH,49.367,8.517
3003,KETTENKAMP,52.583,7.833
3004,KETTERSHAUSEN,48.183,10.267
3005,KETTIG,50.400,7.467
3006,KETZIN,52.479,12.845
3007,KEVELAER,51.583,6.250
